code;name
X38;V«tima de Inunda«ı«úo
X39;Exposi«ı«úo a Outras For«ıas da Natureza e «ˇs N«úo Especificadas
X40;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Analg«∏sicos, Antipir«∏ticos e Anti-reum«≠ticos, N«úo-opi«≠ceos
X41;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Anticonvulsivantes (antiepil«∏pticos), Sedativos, Hipn«¸ticos, Antiparkinsonianos e Psicotr«¸picos N«úo Classificadas em Outra Parte
X42;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Narc«¸ticos e Psicodisl«∏pticos (alucin«¸genos) N«úo Classificados em Outra Parte
X43;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Outras Subst«Ωncias Farmacol«¸gicas de A«ı«úo Sobre o Sistema Nervoso Aut«Ônomo
X44;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Outras Drogas, Medicamentos e Subst«Ωncias Biol«¸gicas N«úo Especificadas
X45;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo ao «Ålcool
X46;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Solventes Org«Ωnicos e Hidrocarbonetos Halogenados e Seus Vapores
X47;Intoxica«ı«úo Acidental Por e Exposi«ı«úo a Outros Gases e Vapores
X48;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Pesticidas
X49;Envenenamento (intoxica«ı«úo) Acidental Por e Exposi«ı«úo a Outras Subst«Ωncias Qu«micas Nocivas e «ˇs N«úo Especificadas
X50;Excesso de Exerc«cios e Movimentos Vigorosos ou Repetitivos
X51;Viagem e Movimento
X52;Estadia Prolongada em Ambiente Agravitacional
X53;Falta de Alimento
X54;Falta de «Ågua
X57;Priva«ı«úo N«úo Especificada
X58;Exposi«ı«úo a Outros Fatores Especificados
X59;Exposi«ı«úo a Fatores N«úo Especificados
X60;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Analg«∏sicos, Antipir«∏ticos e Anti-reum«≠ticos, N«úo-opi«≠ceos
X61;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Drogas Anticonvulsivantes (antiepil«∏pticos) Sedativos, Hipn«¸ticos, Antiparkinsonianos e Psicotr«¸picos N«úo Classificados em Outra Parte
X62;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Narc«¸ticos e Psicodisl«∏pticos (alucin«¸genos) N«úo Classificados em Outra Parte
X63;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Outras Subst«Ωncias Farmacol«¸gicas de A«ı«úo Sobre o Sistema Nervoso Aut«Ônomo
X64;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Outras Drogas, Medicamentos e Subst«Ωncias Biol«¸gicas e «ˇs N«úo Especificadas
X65;Auto-intoxica«ı«úo Volunt«≠ria Por «Ålcool
X66;Auto-intoxica«ı«úo Intencional Por Solventes Org«Ωnicos, Hidrocarbonetos Halogenados e Seus Vapores
X67;Auto-intoxica«ı«úo Intencional Por Outros Gases e Vapores
X68;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Pesticidas
X69;Auto-intoxica«ı«úo Por e Exposi«ı«úo, Intencional, a Outros Produtos Qu«micos e Subst«Ωncias Nocivas N«úo Especificadas
X70;Les«úo Autoprovocada Intencionalmente Por Enforcamento, Estrangulamento e Sufoca«ı«úo
X71;Les«úo Autoprovocada Intencionalmente Por Afogamento e Submers«úo
X72;Les«úo Autoprovocada Intencionalmente Por Disparo de Arma de Fogo de M«úo
X73;Les«úo Autoprovocada Intencionalmente Por Disparo de Espingarda, Carabina, ou Arma de Fogo de Maior Calibre
X74;Les«úo Autoprovocada Intencionalmente Por Disparo de Outra Arma de Fogo e de Arma de Fogo N«úo Especificada
X75;Les«úo Autoprovocada Intencionalmente Por Dispositivos Explosivos
X76;Les«úo Autoprovocada Intencionalmente Pela Fuma«ıa, Pelo Fogo e Por Chamas
X77;Les«úo Autoprovocada Intencionalmente Por Vapor de «Ågua, Gases ou Objetos Quentes
X78;Les«úo Autoprovocada Intencionalmente Por Objeto Cortante ou Penetrante
X79;Les«úo Autoprovocada Intencionalmente Por Objeto Contundente
X80;Les«úo Autoprovocada Intencionalmente Por Precipita«ı«úo de um Lugar Elevado
X81;Les«úo Autoprovocada Intencionalmente Por Precipita«ı«úo ou Perman«¶ncia Diante de um Objeto em Movimento
X82;Les«úo Autoprovocada Intencionalmente Por Impacto de um Ve«culo a Motor
X83;Les«úo Autoprovocada Intencionalmente Por Outros Meios Especificados
X84;Les«úo Autoprovocada Intencionalmente Por Meios N«úo Especificados
X85;Agress«úo Por Meio de Drogas, Medicamentos e Subst«Ωncias Biol«¸gicas
X86;Agress«úo Por Meio de Subst«Ωncias Corrosivas
X87;Agress«úo Por Pesticidas
X88;Agress«úo Por Meio de Gases e Vapores
X89;Agress«úo Por Meio de Outros Produtos Qu«micos e Subst«Ωncias Nocivas Especificados
X90;Agress«úo Por Meio de Produtos Qu«micos e Subst«Ωncias Nocivas N«úo Especificados
X91;Agress«úo Por Meio de Enforcamento, Estrangulamento e Sufoca«ı«úo
X92;Agress«úo Por Meio de Afogamento e Submers«úo
X93;Agress«úo Por Meio de Disparo de Arma de Fogo de M«úo
X94;Agress«úo Por Meio de Disparo de Espingarda, Carabina ou Arma de Fogo de Maior Calibre
X95;Agress«úo Por Meio de Disparo de Outra Arma de Fogo ou de Arma N«úo Especificada
X96;Agress«úo Por Meio de Material Explosivo
X97;Agress«úo Por Meio de Fuma«ıa, Fogo e Chamas
X98;Agress«úo Por Meio de Vapor de «Ågua, Gases ou Objetos Quentes
X99;Agress«úo Por Meio de Objeto Cortante ou Penetrante
Y00;Agress«úo Por Meio de um Objeto Contundente
Y01;Agress«úo Por Meio de Proje«ı«úo de um Lugar Elevado
Y02;Agress«úo Por Meio de Proje«ı«úo ou Coloca«ı«úo da V«tima Diante de um Objeto em Movimento
Y03;Agress«úo Por Meio de Impacto de um Ve«culo a Motor
Y04;Agress«úo Por Meio de For«ıa Corporal
Y05;Agress«úo Sexual Por Meio de For«ıa F«sica
Y06;Neglig«¶ncia e Abandono
Y07;Outras S«ndromes de Maus Tratos
Y08;Agress«úo Por Outros Meios Especificados
Y09;Agress«úo Por Meios N«úo Especificados
Y10;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Analg«∏sicos, Antipir«∏ticos e Anti-reum«≠ticos N«úo-opi«≠ceos, Inten«ı«úo N«úo Determinada
Y11;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Anticonvulsivantes (antiepil«∏pticos), Sedativos, Hipn«¸ticos, Antiparkinsonianos e Psicotr«¸picos N«úo Classificados em Outra Parte, Inten«ı«úo N«úo Determinada
Y12;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Narc«¸ticos e a Psicodisl«∏pticos (alucin«¸genos) N«úo Classificados em Outra Parte, Inten«ı«úo N«úo Determinada
Y13;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Outras Subst«Ωncias Farmacol«¸gicas de A«ı«úo Sobre o Sistema Nervoso Aut«Ônomo, Inten«ı«úo N«úo Determinada
Y14;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Outras Drogas, Medicamentos e Subst«Ωncias Biol«¸gicas e as N«úo Especificadas, Inten«ı«úo N«úo Determinada
Y15;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo ao «Ålcool, Inten«ı«úo N«úo Determinada
Y16;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Solventes Org«Ωnicos e Hidrocarbonetos Halogenados e Seus Vapores, Inten«ı«úo N«úo Determinada
Y17;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Outros Gases e Vapores, Inten«ı«úo N«úo Determinada
Y18;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Pesticidas, Inten«ı«úo N«úo Determinada
Y19;Envenenamento (intoxica«ı«úo) Por e Exposi«ı«úo a Outros Produtos Qu«micos e Subst«Ωncias Nocivas e Aos N«úo Especificados, Inten«ı«úo N«úo Determinada
Y20;Enforcamento, Estrangulamento e Sufoca«ı«úo, Inten«ı«úo N«úo Determinada
Y21;Afogamento e Submers«úo, Inten«ı«úo N«úo Determinada
Y22;Disparo de Pistola, Inten«ı«úo N«úo Determinada
Y23;Disparo de Fuzil, Carabina e Arma de Fogo de Maior Calibre, Inten«ı«úo N«úo Determinada
Y24;Disparo de Outra Arma de Fogo e de Arma de Fogo N«úo Especificada, Inten«ı«úo N«úo Determinada
Y25;Contato Com Material Explosivo, Inten«ı«úo N«úo Determinada
Y26;Exposi«ı«úo a Fuma«ıa, Fogo e Chamas, Inten«ı«úo N«úo Determinada
Y27;Exposi«ı«úo a Vapor de «Ågua, Gases ou Objetos Quentes, Inten«ı«úo N«úo Determinada
Y28;Contato Com Objeto Cortante ou Penetrante, Inten«ı«úo N«úo Determinada
Y29;Contato Com Objeto Contundente, Inten«ı«úo N«úo Determinada
Y30;Queda, Salto ou Empurrado de um Lugar Elevado, Inten«ı«úo N«úo Determinada
Y31;Queda, Perman«¶ncia ou Corrida Diante de um Objeto em Movimento, Inten«ı«úo N«úo Determinada
Y32;Impacto de um Ve«culo a Motor, Inten«ı«úo N«úo Determinada
Y33;Outros Fatos ou Eventos Especificados, Inten«ı«úo N«úo Determinada
Y34;Fatos ou Eventos N«úo Especificados e Inten«ı«úo N«úo Determinada
Y35;Interven«ı«úo Legal
Y36;Opera«ı«Êes de Guerra
Y40;Efeitos Adversos de Antibi«¸ticos Sist«¶micos
Y41;Efeitos Adversos de Outros Antiinfecciosos e Antiparasit«≠rios Sist«¶micos
Y42;Efeitos Adversos de Horm«Ônios e Seus Substitutos Sint«∏ticos e Antagonistas, N«úo Classificados em Outra Parte
Y43;Efeitos Adversos de Subst«Ωncias de A«ı«úo Primariamente Sist«¶mica
Y44;Efeitos Adversos de Subst«Ωncias Farmacol«¸gicas Que Atuam Primariamente Sobre os Constituintes do Sangue
Y45;Efeitos Adversos de Subst«Ωncias Analg«∏sicas, Antipir«∏ticas e Antiinflamat«¸rias
Y46;Efeitos Adversos de Drogas Anticonvulsivantes (antiepil«∏pticas) e Antiparkinsonianas
Y47;Efeitos Adversos de Sedativos, Hipn«¸ticos e Tranquilizantes (ansiol«ticos)
Y48;Efeitos Adversos de Anest«∏sicos e Gases Terap«¶uticos
Y49;Efeitos Adversos de Subst«Ωncias Psicotr«¸picas, N«úo Classificadas em Outra Parte
Y50;Efeitos Adversos de Estimulantes do Sistema Nervoso Central, N«úo Classificados em Outra Parte
Y51;Efeitos Adversos de Drogas Que Atuam Primariamente Sobre o Sistema Nervoso Aut«Ônomo
Y52;Efeitos Adversos de Subst«Ωncias Que Atuam Primariamente Sobre o Aparelho Cardiovascular
Y53;Efeitos Adversos de Subst«Ωncias Que Atuam Primariamente Sobre o Aparelho Gastrointestinal
Y54;Efeitos Adversos de Subst«Ωncias Que Atuam Primariamente Sobre o Metabolismo da «Ågua, Dos Sais Minerais e do «Åcido «?rico
Y55;Efeitos Adversos de Subst«Ωncias Que Atuam Primariamente Sobre os M«ßsculos Lisos e Esquel«∏ticos e Sobre o Aparelho Respirat«¸rio
Y56;Efeitos Adversos de Subst«Ωncias de Uso T«¸pico Que Atuam Primariamente Sobre a Pele e as Membranas Mucosas e Drogas de Uso Oftalmol«¸gico, Otorrinolaringol«¸gico e Dent«≠rio
Y57;Efeitos Adversos de Outras Drogas e Medicamentos e as N«úo Especificadas
Y58;Efeitos Adversos de Vacinas Bacterianas
Y59;Efeitos Adversos de Outras Vacinas e Subst«Ωncias Biol«¸gicas e as N«úo Especificadas
Y60;Corte, Pun«ı«úo, Perfura«ı«úo ou Hemorragia Acidentais Durante a Presta«ı«úo de Cuidados M«∏dicos ou Cir«ßrgicos
Y61;Objeto Estranho Deixado Acidentalmente no Corpo Durante a Presta«ı«úo de Cuidados Cir«ßrgicos e M«∏dicos
Y62;Assepsia Insuficiente Durante a Presta«ı«úo de Cuidados Cir«ßrgicos e M«∏dicos
Y63;Erros de Dosagem Durante a Presta«ı«úo de Cuidados M«∏dicos e Cir«ßrgicos
Y64;Medicamentos ou Subst«Ωncias Biol«¸gicas Contaminados
Y65;Outros Acidentes Durante a Presta«ı«úo de Cuidados M«∏dicos e Cir«ßrgicos
Y66;N«úo Administra«ı«úo de Cuidado M«∏dico e Cir«ßrgico
Y69;Acidente N«úo Especificado Durante a Presta«ı«úo de Cuidado M«∏dico e Cir«ßrgico
Y70;Dispositivos (aparelhos) de Anestesiologia, Associados a Incidentes Adversos
Y71;Dispositivos (aparelhos) Cardiovasculares, Associados a Incidentes Adversos
Y72;Dispositivos (aparelhos) Utilizados em Otorrinolaringologia, Associados a Incidentes Adversos
Y73;Dispositivos (aparelhos) Usados em Gastroenterologia e em Urologia, Associados a Incidentes Adversos
Y74;Dispositivos (aparelhos) Gerais de Uso Hospitalar ou Pessoal, Associados a Incidentes Adversos
Y75;Dispositivos (aparelhos) Utilizados em Neurologia, Associados a Incidentes Adversos
Y76;Dispositivos (aparelhos) Utilizados em Obstetr«cia e em Ginecologia, Associados a Incidentes Adversos
Y77;Dispositivos (aparelhos) Utilizados em Oftalmologia, Associados a Incidentes Adversos
Y78;Dispositivos (aparelhos) Utilizados em Radiologia, Associados a Incidentes Adversos
Y79;Dispositivos (aparelhos) Ortop«∏dicos, Associado a Incidentes Adversos
Y80;Dispositivos (aparelhos) Utilizados em Medicina F«sica (fisiatria), Associado a Incidentes Adversos
Y81;Dispositivos (aparelhos) Utilizados em Cirurgia Geral ou Cirurgia Pl«≠stica, Associados a Incidente Adversos
Y82;Outros Dispositivos (aparelhos) Associados a Incidentes Adversos e os N«úo Especificados
Y83;Rea«ı«úo Anormal em Paciente ou Complica«ı«úo Tardia, Causadas Por Interven«ı«úo Cir«ßrgica e Por Outros Atos Cir«ßrgicos, Sem Men«ı«úo de Acidente Durante a Interven«ı«úo
Y84;Rea«ı«úo Anormal em Paciente ou Complica«ı«úo Tardia, Causadas Por Outros Procedimentos M«∏dicos, Sem Men«ı«úo de Acidente Durante o Procedimento
Y85;Seq«¨elas de Acidentes de Transporte
Y86;Seq«¨elas de Outros Acidentes
Y87;Seq«¨elas de Uma Les«úo Autoprovocada Intencionalmente, de Agress«úo ou de um Fato Cuja Inten«ı«úo «∏ Indeterminada
Y88;Seq«¨elas de Cuidado M«∏dico ou Cir«ßrgico Considerados Como Uma Causa Externa
Y89;Seq«¨elas de Outras Causas Externas
Y90;Evid«¶ncia de Alcoolismo Determinada Por Taxas de Alcoolemia
Y91;Evid«¶ncia de Alcoolismo Determinada Pelo N«vel da Intoxica«ı«úo
Y95;Circunst«Ωncia Relativa as Condi«ı«Êes Nosocomiais (hospitalares)
Y96;Circunst«Ωncia Relativa «ˇs Condi«ı«Êes de Trabalho
Y97;Circunst«Ωncias Relativas a Condi«ı«Êes de Polui«ı«úo Ambiental
Y98;Circunst«Ωncias Relativas a Condi«ı«Êes do Modo de Vida
Z00;Exame Geral e Investiga«ı«úo de Pessoas Sem Queixas ou Diagn«¸stico Relatado
Z01;Outros Exames e Investiga«ı«Êes Especiais de Pessoas Sem Queixa ou Diagn«¸stico Relatado
Z02;Exame M«∏dico e Consulta Com Finalidades Administrativas
Z03;Observa«ı«úo e Avalia«ı«úo M«∏dica Por Doen«ıas e Afec«ı«Êes Suspeitas
Z04;Exame e Observa«ı«úo Por Outras Raz«Êes
Z08;Exame de Seguimento Ap«¸s Tratamento Por Neoplasia Maligna
Z09;Exame de Seguimento Ap«¸s Tratamento de Outras Afec«ı«Êes Que N«úo Neoplasias Malignas
Z10;"Exame Geral de Rotina (""check Up"") de Uma Subpopula«ı«úo Definida"""
Z11;"Exame Especial de Rastreamento (""screening"") de Doen«ıas Infecciosas e Parasit«≠rias"""
Z12;"Exame Especial de Rastreamento (""screening"") de Neoplasias"""
Z13;"Exame Especial de Rastreamento (""screening"") de Outros Transtornos e Doen«ıas"""
Z20;Contato Com e Exposi«ı«úo a Doen«ıas Transmiss«veis
Z21;Estado de Infec«ı«úo Assintom«≠tica Pelo V«rus da Imunodefici«¶ncia Humana (HIV)
Z22;Portador de Doen«ıa Infecciosa
Z23;Necessidade de Imuniza«ı«úo Contra Uma «?nica Doen«ıa Bacteriana
Z24;Necessidade de Imuniza«ı«úo Contra Algumas Doen«ıas Virais «?nicas
Z25;Necessidade de Imuniza«ı«úo Contra Outras Doen«ıas Virais «?nicas
Z26;Necessidade de Imuniza«ı«úo Contra Outras Doen«ıas Infecciosas «?nicas
Z27;Necessidade de Imuniza«ı«úo Associada Contra Combina«ı«Êes de Doen«ıas Infecciosas
Z28;Imuniza«ı«úo N«úo Realizada
Z29;Necessidade de Outras Medidas Profil«≠ticas
Z30;Anticoncep«ı«úo
Z31;Medidas de Procria«ı«úo
Z32;Exame ou Teste de Gravidez
Z33;Gravidez Como Achado Casual
Z34;Supervis«úo de Gravidez Normal
Z35;Supervis«úo de Gravidez de Alto Risco
Z36;"Rastreamento (""screening"") Pr«∏-natal"
Z37;Resultado do Parto
Z38;Nascidos Vivos (nado-vivos) Segundo o Local de Nascimento
Z39;Assist«¶ncia e Exame P«¸s-natal
Z40;Cirurgia Profil«≠tica
Z41;Procedimentos Para Outros Prop«¸sitos Exceto Cuidados de Sa«ßde
Z42;Seguimento Envolvendo Cirurgia Pl«≠stica
Z43;Aten«ı«úo a Orif«cios Artificiais
Z44;Coloca«ı«úo e Ajustamento de Aparelhos de Pr«¸tese Externa
Z45;Ajustamento e Manuseio de Dispositivo Implantado
Z46;Coloca«ı«úo e Ajustamento de Outros Aparelhos
Z47;Outros Cuidados de Seguimento Ortop«∏dico
Z48;Outro Seguimento Cir«ßrgico
Z49;Cuidados Envolvendo Di«≠lise
Z50;Cuidados Envolvendo o Uso de Procedimentos de Reabilita«ı«úo
Z51;Outros Cuidados M«∏dicos
Z52;Doadores de «?rg«úos e Tecidos
Z53;Pessoas em Contato Com Servi«ıos de Sa«ßde Para Procedimentos Espec«ficos N«úo Realizados
Z54;Convalescen«ıa
Z55;Problemas Relacionados Com a Educa«ı«úo e Com a Alfabetiza«ı«úo
Z56;Problemas Relacionados Com o Emprego e Com o Desemprego
Z57;Exposi«ı«úo Ocupacional a Fatores de Risco
Z58;Problemas Relacionados Com o Ambiente F«sico
Z59;Problemas Relacionados Com a Habita«ı«úo e Com as Condi«ı«Êes Econ«Ômicas
Z60;Problemas Relacionados Com o Meio Social
Z61;Problemas Relacionados Com Eventos Negativos de Vida na Inf«Ωncia
Z62;Outros Problemas Relacionados Com a Educa«ı«úo da Crian«ıa
Z63;Outros Problemas Relacionados Com o Grupo Prim«≠rio de Apoio, Inclusive Com a Situa«ı«úo Familiar
Z64;Problemas Relacionados Com Algumas Outras Circunst«Ωncias Psicossociais
Z65;Problemas Relacionados Com Outras Circunst«Ωncias Psicossociais
Z70;Aconselhamento Relativo «ˇs Atitudes, Comportamento e Orienta«ı«úo em Mat«∏ria de Sexualidade
Z71;Pessoas em Contato Com os Servi«ıos de Sa«ßde Para Outros Aconselhamentos e Conselho M«∏dico, N«úo Classificados em Outra Parte
Z72;Problemas Relacionados Com o Estilo de Vida
Z73;Problemas Relacionados Com a Organiza«ı«úo de Seu Modo de Vida
Z74;Problemas Relacionados Com a Depend«¶ncia de Uma Pessoa Que Oferece Cuidados de Sa«ßde
Z75;Problemas Relacionados Com as Facilidades M«∏dicas e Outros Cuidados de Sa«ßde
Z76;Pessoas em Contato Com os Servi«ıos de Sa«ßde em Outras Circunst«Ωncias
Z80;Hist«¸ria Familiar de Neoplasia Maligna
Z81;Hist«¸ria Familiar de Transtornos Mentais e Comportamentais
Z82;Hist«¸ria Familiar de Algumas Incapacidades e Doen«ıas Cr«Ônicas Que Conduzem a Incapacita«ı«úo
Z83;Hist«¸ria Familiar de Outros Transtornos Espec«ficos
Z84;Hist«¸ria Familiar de Outras Afec«ı«Êes
Z85;Hist«¸ria Pessoal de Neoplasia Maligna
Z86;Hist«¸ria Pessoal de Algumas Outras Doen«ıas
Z87;Hist«¸ria Pessoal de Outras Doen«ıas e Afec«ı«Êes
Z88;Hist«¸ria Pessoal de Alergia a Drogas, Medicamentos e a Subst«Ωncias Biol«¸gicas
Z89;Aus«¶ncia Adquirida de Membros
Z90;Aus«¶ncia Adquirida de «?rg«úos N«úo Classificados em Outra Parte
Z91;Hist«¸ria Pessoal de Fatores de Risco, N«úo Classificados em Outra Parte
Z92;Hist«¸ria Pessoal de Tratamento M«∏dico
Z93;Orif«cios Artificiais
Z94;«?rg«úos e Tecidos Transplantados
Z95;Presen«ıa de Implantes e Enxertos Card«acos e Vasculares
Z96;Presen«ıa de Outros Implantes Funcionais
Z97;Presen«ıa de Outros Dispositivos Prot«∏ticos
Z98;Outros Estados P«¸s-cir«ßrgicos
Z99;Depend«¶ncia de M«≠quinas e Dispositivos Capacitantes, N«úo Classificados em Outra Parte
